Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2015,Nick Ciuffo,TBR,LEVEL,20,370,0.01891892,0.14864865,0.12727273,0.25842697,0.26902174,0.3258427,0.59486444,0.06741573,2.200763708,0.29836066,-0.84448068,28.7945666,-12.57846305,0.274487083,69.59743302,16291
2015,Yairo Munoz,OAK,LEVEL,20,400,0.055,0.155,0.35483871,0.23577236,0.27819549,0.36314363,0.64133912,0.12737127,6.020480535,0.25657895,1.141368564,37.74767981,-6.979919814,0.296920379,84.39460227,16313
2015,Pablo Reyes,PIT,LEVEL,21,459,0.09803922,0.1372549,0.71428571,0.26804124,0.3446712,0.43814433,0.78281553,0.17010309,6.389987439,0.28930818,1.019567443,66.21018171,12.14044119,0.358713128,122.4533003,16357
2015,Oscar Mercado,STL,LEVEL,20,513,0.04483431,0.11890838,0.37704918,0.25423729,0.29724409,0.34110169,0.63834578,0.0868644,7.347660215,0.2815534,2.433887579,49.19519177,-8.167954748,0.298991867,85.76097156,16375
2015,Brian Navarreto,MIN,LEVEL,20,319,0.04388715,0.19435737,0.22580645,0.2173913,0.25632911,0.28093645,0.53726556,0.06354515,2.378246768,0.26694915,-0.057668443,20.05367446,-15.61658623,0.254205561,56.21959042,16398
2015,Francisco Mejia,CLE,LEVEL,19,446,0.08520179,0.17488789,0.48717949,0.24296675,0.32426304,0.34526854,0.66953158,0.10230179,3.000433507,0.28104575,0.303978244,49.23063199,-0.640641587,0.318631485,98.71540961,16403
2016,Francisco Mejia,CLE,LEVEL,20,259,0.05791506,0.15057915,0.38461538,0.34728033,0.38372093,0.53138075,0.91510168,0.18410042,4.737310054,0.3877551,0.216069482,46.48218769,18.33121883,0.413708579,165.1175415,16403
2014,Domingo Leyba,DET,LEVEL,18,124,0.0483871,0.10483871,0.46153846,0.39655172,0.43089431,0.48275862,0.91365293,0.0862069,2.635990246,0.44117647,-0.656293257,23.83845415,9.398778339,0.420392389,165.089954,16404
2015,Richard Urena,TOR,LEVEL,19,408,0.03186275,0.20588235,0.1547619,0.265625,0.28888889,0.4375,0.72638889,0.171875,5.686984803,0.29896907,-1.036836464,48.74769813,3.125546514,0.330965383,106.8509406,16411
2015,Sergio Alcantara,ARI,LEVEL,18,79,0.05063291,0.21518987,0.23529412,0.11267606,0.16883117,0.12676056,0.29559173,0.0140845,4.685654652,0.14545455,0.189671327,-1.100189336,-9.933890261,0.150092053,-12.45445533,16417
2016,Sergio Alcantara,ARI,LEVEL,19,201,0.06965174,0.12935323,0.53846154,0.26666667,0.31313131,0.32777778,0.64090909,0.06111111,3.622521808,0.29936306,-0.152153853,19.55829989,-2.288591001,0.300541468,89.5244087,16417
2015,Jordan Luplow,PIT,LEVEL,21,465,0.12688172,0.14408602,0.88059701,0.26410256,0.36601307,0.46410256,0.83011563,0.2,6.046571961,0.28888889,1.108161348,74.11509872,19.3385642,0.378530849,135.3044682,16424
2016,Thairo Estrada,NYY,LEVEL,20,148,0.05405405,0.14189189,0.38095238,0.28571429,0.32432432,0.42857143,0.75289575,0.14285714,5.369409237,0.30701754,0.991969121,19.49244847,2.727600864,0.342539621,116.2697623,16426
2015,Jason Martin,HOU,LEVEL,19,460,0.10217391,0.16086957,0.63513514,0.27020202,0.34598214,0.39646465,0.74244679,0.12626263,6.143181441,0.31132075,-3.199476126,59.91130086,8.4745613,0.345557026,116.4756969,16429
2014,Christian Arroyo,SFG,LEVEL,19,125,0.032,0.176,0.18181818,0.20338983,0.22580645,0.27118644,0.49699289,0.06779661,4.248181738,0.2371134,-0.704143898,5.320457457,-9.844542766,0.228166579,35.08379412,16434
2016,James Norwood,CHC,LEVEL,22,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,16440
2015,Ryan O'Hearn,KCR,LEVEL,21,356,0.1011236,0.24438202,0.4137931,0.27707006,0.3511236,0.49363057,0.84475417,0.21656051,3.32598057,0.32075472,0.361865877,57.12447212,15.1880285,0.379937716,136.2167775,16442
2015,Jacob Nottingham,HOU,LEVEL,20,253,0.07114625,0.20158103,0.35294118,0.32608696,0.38735178,0.54347826,0.93083004,0.2173913,2.955465905,0.38461538,-0.643999172,47.88979724,19.59959048,0.425611884,169.280478,16448
2014,Luis Guillorme,NYM,LEVEL,19,11,0.09090909,0,1,0.33333333,0.4,0.33333333,0.73333333,0,2.642857143,0.33333333,-0.00934364,1.533763635,0.199243616,0.351902699,114.9299833,16451
2015,Luis Guillorme,NYM,LEVEL,20,523,0.10325048,0.13384321,0.77142857,0.31838565,0.39130435,0.35426009,0.74556444,0.03587444,4.079723735,0.37368421,-0.11823023,73.65920433,12.05032787,0.354250462,119.5594021,16451
2015,Rhys Hoskins,PHI,LEVEL,22,290,0.08965517,0.17241379,0.52,0.32156863,0.39655172,0.5254902,0.92204192,0.20392157,4.50947544,0.36868687,-1.445105255,54.99048593,20.82877624,0.418111259,160.9711177,16472
2014,Kyle Schwarber,CHC,LEVEL,21,96,0.11458333,0.17708333,0.64705882,0.36144578,0.44791667,0.60240964,1.05032631,0.24096386,2.880643901,0.41935484,-0.235299175,22.06184194,10.88273809,0.469772292,197.348931,16478
2014,Matt Chapman,OAK,LEVEL,21,202,0.03465347,0.22772277,0.15217391,0.23684211,0.28217822,0.38947368,0.6716519,0.15263157,5.726204007,0.28776978,-0.045789574,21.47972581,-2.042971879,0.307462413,91.31489123,16505
2014,Isiah Kiner-Falefa,TEX,LEVEL,19,73,0.08219178,0.16438356,0.5,0.19354839,0.27536232,0.19354839,0.46891071,0,4.680440105,0.24,0.155617713,3.569597359,-5.286762771,0.236258507,40.30546756,16512
2015,Isiah Kiner-Falefa,TEX,LEVEL,20,147,0.0952381,0.14965986,0.63636364,0.272,0.35416667,0.336,0.69016667,0.064,5.773459254,0.32380952,0.062286931,17.74119976,0.424746911,0.327870537,102.4528517,16512
2015,Ryan McBroom,TOR,LEVEL,23,538,0.09107807,0.17843866,0.51041667,0.31453362,0.38733706,0.48156182,0.86889888,0.1670282,3.351472767,0.36338798,-0.703491349,90.5521547,30.39353321,0.397173523,150.5223232,16524
2015,Mauricio Dubon,BOS,LEVEL,20,262,0.06870229,0.12977099,0.52941176,0.30084746,0.3540856,0.4279661,0.7820517,0.12711864,7.848098386,0.33668342,1.785249533,38.07453761,7.211199882,0.360118961,123.3649385,16530
2015,Danny Jansen,TOR,LEVEL,20,184,0.10326087,0.11956522,0.86363636,0.20625,0.29891304,0.33125,0.63016304,0.125,3.64762102,0.21323529,0.362988916,17.88517846,-2.689517362,0.300761195,86.92803342,16535
2015,Shed Long Jr.,CIN,LEVEL,19,173,0.10404624,0.17919075,0.58064516,0.28289474,0.3625731,0.47368421,0.83625731,0.19078947,4.411729822,0.32173913,-0.81865899,27.80631444,8.461627604,0.38689321,143.7413522,16542
2016,Shed Long Jr.,CIN,LEVEL,20,389,0.11311054,0.218509,0.51764706,0.28059701,0.37142857,0.45671642,0.82814499,0.17611941,5.249932545,0.34583333,2.07782442,61.84757966,19.56678088,0.385504999,146.2781722,16542
2015,Ozzie Albies,ATL,LEVEL,18,439,0.08200456,0.12756264,0.64285714,0.30964467,0.36781609,0.4035533,0.77136939,0.09390863,8.022314121,0.35777126,2.200853786,62.88740738,11.17364684,0.357407619,121.6067188,16556
2014,Mark Zagunis,CHC,LEVEL,21,62,0.16129032,0.14516129,1.11111111,0.28,0.41935484,0.44,0.85935484,0.16,9.1764624,0.34146341,0.982833901,10.72804853,3.508210627,0.39513729,148.5912658,16565
2015,Connor Joe,PIT,LEVEL,22,357,0.14005602,0.0952381,1.47058824,0.24482759,0.36647727,0.30344828,0.66992555,0.05862069,2.742609376,0.27027027,-1.915154663,42.94545991,0.891217279,0.327356029,102.119209,16572
2012,Brian Roberts,BAL,LEVEL,34,6,0.16666667,0.16666667,1,0.2,0.33333333,0.2,0.53333333,0,0.142857143,0.25,-0.0085109,0.486891953,-0.262022066,0.277893662,65.01306435,166
2015,Luis Urias,SDP,LEVEL,18,224,0.07142857,0.08035714,0.88888889,0.29015544,0.36986301,0.32642487,0.69628788,0.03626943,4.258167329,0.31818182,-2.991904256,27.65925139,2.611795606,0.336387469,110.4273888,16622
2015,Greg Allen,CLE,LEVEL,22,564,0.09397163,0.10106383,0.92982456,0.27348643,0.36823105,0.38204593,0.75027698,0.1085595,6.557009975,0.29736211,2.172499312,77.93732392,14.87140845,0.356328647,123.5807383,16623
2015,Jose Trevino,TEX,LEVEL,22,449,0.04008909,0.13363029,0.3,0.26179245,0.29147982,0.41509434,0.70657416,0.15330189,3.557384204,0.27478754,-1.668455059,51.92037808,-0.97137245,0.321255905,98.16347079,16725
2015,Brian O'Grady,CIN,LEVEL,23,305,0.15081967,0.18032787,0.83636364,0.27091633,0.38486842,0.4501992,0.83506762,0.17928287,7.836737234,0.31958763,2.160581414,48.61336711,14.5085724,0.385073642,142.5411515,16729
2007,Shane Victorino,PHI,LEVEL,26,5,0,0.2,0,0.2,0.2,0.2,0.4,0,2.642857143,0.25,-0.000977942,0.032223403,-0.619506598,0.184557605,4.944287123,1677
2011,Shane Victorino,PHI,LEVEL,30,7,0.14285714,0.28571429,0.5,0.16666667,0.28571429,0.16666667,0.45238096,0,2.642857143,0.25,-0.00231362,0.341565289,-0.533777676,0.23571871,39.02073849,1677
2015,Josh Fuentes,COL,LEVEL,22,385,0.07532468,0.16623377,0.453125,0.25222552,0.32189974,0.38278932,0.70468906,0.1305638,4.096590257,0.29044118,-1.277761139,45.49548119,0.142866596,0.324573787,100.3150129,16885
2016,Josh Fuentes,COL,LEVEL,23,108,0.03703704,0.2037037,0.18181818,0.39784946,0.44230769,0.67741935,1.11972704,0.27956989,3.563986012,0.47826087,-1.197971316,26.44780044,14.21399272,0.492070233,216.1861708,16885
2013,Colin Moran,MIA,LEVEL,20,175,0.08571429,0.14285714,0.6,0.2987013,0.35428571,0.44155844,0.79584415,0.14285714,3.867419898,0.32307692,0.023885668,25.80785773,5.457107192,0.362717915,126.8152626,16909
2017,Colin Moran,HOU,LEVEL,24,12,0.16666667,0.33333333,0.5,0.1,0.25,0.2,0.45,0.1,0.142857143,0.16666667,-0.000255062,0.541285914,-0.871642071,0.2289235,38.30951892,16909
2015,Aramis Garcia,SFG,LEVEL,22,363,0.09641873,0.21212121,0.45454545,0.27272727,0.34986226,0.46708464,0.8169469,0.19435737,2.076490254,0.31168831,-0.635816075,56.22320022,13.4621636,0.372636723,131.4823135,16925
2015,Jonah Heim,BAL,LEVEL,20,157,0.03821656,0.1656051,0.23076923,0.24832215,0.28025478,0.33557047,0.61582525,0.08724832,2.553571455,0.29268293,-0.079389322,13.75255056,-4.741892277,0.284549384,74.36044806,16930
2017,Jonah Heim,TBR,LEVEL,22,321,0.08411215,0.17757009,0.47368421,0.26804124,0.3271028,0.42611684,0.75321964,0.1580756,2.873134655,0.30263158,-0.420133411,42.30370264,4.507879034,0.340842214,111.9269237,16930
2015,Lane Thomas,TOR,LEVEL,19,38,0.07894737,0.26315789,0.3,0.11428571,0.18421053,0.17142857,0.3556391,0.05714286,3.987450417,0.16,0.195696388,0.23130269,-4.017819274,0.177226368,5.443540853,16939
2016,Lane Thomas,TOR,LEVEL,20,332,0.13554217,0.32228916,0.42056075,0.21631206,0.33030303,0.34751773,0.67782076,0.13120567,6.523412654,0.32142857,1.508436626,38.33042663,2.245014808,0.325537777,106.2213917,16939
2015,Derek Hill,DET,LEVEL,19,235,0.08510638,0.18723404,0.45454545,0.23809524,0.30472103,0.31428571,0.61900674,0.07619047,9.088518991,0.29761905,2.199211662,21.57751239,-4.699952384,0.293463066,82.11413306,16947
2016,Derek Hill,DET,LEVEL,20,415,0.05783133,0.25301205,0.22857143,0.265625,0.31234867,0.34895833,0.661307,0.08333333,9.058109405,0.36071429,4.73026373,43.1354361,-1.971328674,0.309681335,95.62963852,16947
2017,Derek Hill,DET,LEVEL,21,168,0.0952381,0.22619048,0.42105263,0.28472222,0.36746988,0.44444444,0.81191432,0.15972222,8.546643861,0.37383178,0.343203646,25.58244863,5.801456832,0.367297311,129.3284426,16947
2014,Chadwick Tromp,CIN,LEVEL,19,15,0.06666667,0.2,0.33333333,0.23076923,0.28571429,0.23076923,0.51648352,0,1.080357143,0.3,-0.003814692,0.941288387,-0.80544659,0.250172496,53.88844899,16953
2015,Chadwick Tromp,CIN,LEVEL,20,90,0.05555556,0.16666667,0.33333333,0.29268293,0.34831461,0.3902439,0.73855851,0.09756097,1.02647783,0.35820896,-0.01979663,11.80396543,1.740255516,0.346795169,117.2923855,16953
2014,Eddy Alvarez,CHW,LEVEL,24,80,0.0875,0.125,0.7,0.43055556,0.4875,0.63888889,1.12638889,0.20833333,3.320635627,0.47457627,-0.970913231,20.86172251,11.15612237,0.506894393,214.945209,16959
2015,Eddy Alvarez,CHW,LEVEL,25,410,0.16829268,0.16585366,1.01470588,0.28484848,0.40841584,0.40909091,0.81750675,0.12424243,8.50027798,0.34980989,4.793848885,67.09187084,18.79428127,0.384096315,138.9134974,16959
2015,Gleyber Torres,CHC,LEVEL,18,514,0.08365759,0.21011673,0.39814815,0.29310345,0.35282651,0.38577586,0.73860237,0.09267241,5.639831977,0.37254902,-0.832942,66.82526679,9.350301277,0.345242869,116.2684765,16997
2014,Gavin Cecchini,NYM,LEVEL,20,259,0.0965251,0.15830116,0.6097561,0.25877193,0.33333333,0.40789474,0.74122807,0.14912281,7.701403066,0.29946524,0.832300526,33.31548528,1.893604816,0.338104969,106.0263892,17005
2009,Reed Johnson,CHC,LEVEL,32,8,0.125,0,1,0.33333333,0.5,0.33333333,0.83333333,0,2.642857143,0.33333333,-0.003176204,1.539835268,0.576523298,0.420813367,159.8480363,1702
2016,Edmundo Sosa,STL,LEVEL,20,378,0.05026455,0.18783069,0.26760563,0.26780627,0.30666667,0.33618234,0.64284901,0.06837607,3.753409644,0.325,-0.50663662,37.07775757,-4.007440224,0.301621766,90.24602426,17022
2015,Magneuris Sierra,STL,LEVEL,19,190,0.03684211,0.27368421,0.13461538,0.19101124,0.21925134,0.24719101,0.46644235,0.05617977,6.679752175,0.25984252,-1.194661039,6.978644681,-14.26696514,0.218772178,32.84746703,17023
2016,Magneuris Sierra,STL,LEVEL,20,562,0.03914591,0.17259786,0.22680412,0.30725191,0.33513514,0.39503817,0.73017331,0.08778626,6.368596076,0.36744186,-0.265271058,69.96560771,8.881266025,0.337990221,114.5393497,17023
2015,Alex Verdugo,LAD,LEVEL,19,444,0.03828829,0.11936937,0.32075472,0.29453682,0.32505643,0.39429929,0.71935572,0.09976247,4.914208823,0.3260274,0.539924038,53.4805121,3.832876518,0.332283165,107.7201592,17027
2014,Grayson Greiner,DET,LEVEL,21,104,0.10576923,0.17307692,0.61111111,0.32222222,0.39423077,0.44444444,0.83867521,0.12222222,0.99812033,0.375,-0.031471208,16.91616273,4.805466895,0.381495792,139.6795276,17062
2016,Miguel Gomez,SFG,LEVEL,23,285,0.04210526,0.0877193,0.48,0.37078652,0.40140845,0.53183521,0.93324366,0.16104869,3.651283505,0.38559322,-0.237195333,53.85822398,21.57456474,0.418203101,166.8281268,17075
2014,Dustin Fowler,NYY,LEVEL,19,272,0.04779412,0.19485294,0.24528302,0.25680934,0.29151292,0.45914397,0.75065689,0.20233463,5.80332523,0.29081633,-0.369549372,34.39925087,1.400210383,0.335341572,104.2431851,17098
2015,Dustin Fowler,NYY,LEVEL,20,256,0.04296875,0.18359375,0.23404255,0.30705394,0.33984375,0.41908714,0.75893089,0.1120332,7.111220068,0.36458333,0.554945526,34.52784464,4.371300904,0.346441235,114.4953644,17098
2017,Meibrys Viloria,KCR,LEVEL,20,398,0.06281407,0.19849246,0.3164557,0.25895317,0.3129771,0.39393939,0.70691649,0.13498622,2.880625802,0.31046931,-0.530690459,47.86236093,2.246785645,0.323925074,104.9254791,17109
2015,Ramon Laureano,HOU,LEVEL,20,314,0.06687898,0.26433121,0.25301205,0.26480836,0.32268371,0.41463415,0.73731786,0.14982579,8.419547774,0.35820896,2.358101536,39.90967415,4.798508448,0.341298311,113.6666167,17128
2014,Chad Wallach,MIA,LEVEL,22,330,0.15151515,0.11818182,1.28205128,0.32103321,0.42987805,0.47601476,0.90589281,0.15498155,4.176270288,0.35087719,0.33837809,62.33943622,22.30383564,0.415098726,155.7100064,17161
2015,Monte Harrison,MIL,LEVEL,19,184,0.07608696,0.41847826,0.18181818,0.14814815,0.24590164,0.24691358,0.49281522,0.09876543,7.635632663,0.26506024,-0.401065306,10.06406083,-10.51063499,0.243131033,48.91474907,17216
2016,Monte Harrison,MIL,LEVEL,20,298,0.06711409,0.32550336,0.20618557,0.22097378,0.29391892,0.33707865,0.63099757,0.11610487,5.566556661,0.32121212,0.468974538,28.85542159,-3.534496245,0.299887639,89.08766529,17216
2017,Monte Harrison,MIL,LEVEL,21,261,0.11111111,0.26819923,0.41428571,0.26457399,0.35907336,0.47533632,0.83440968,0.21076233,5.359491121,0.33333333,0.960642415,41.68346717,10.95228349,0.37689108,135.63899,17216
2015,Yoan Moncada,BOS,LEVEL,20,363,0.11570248,0.22865014,0.5060241,0.27777778,0.37950139,0.4379085,0.81740989,0.16013072,8.908613438,0.35321101,8.317518292,57.6906478,14.92961118,0.377928792,134.9140535,17232
2015,Jorge Mateo,NYY,LEVEL,20,409,0.08801956,0.19559902,0.45,0.26849315,0.3382716,0.37808219,0.71635379,0.10958904,8.718633027,0.33802817,7.77295253,50.89622082,2.716430244,0.33278251,105.6381114,17273
2015,Alex Jackson,SEA,LEVEL,19,121,0.04958678,0.2892562,0.17142857,0.15740741,0.23966942,0.21296296,0.45263238,0.05555555,3.669603969,0.22972973,-0.212531631,5.029038557,-8.501060329,0.225324257,37.16926683,17276
2016,Alex Jackson,SEA,LEVEL,20,381,0.08923885,0.27034121,0.33009709,0.24324324,0.33157895,0.40840841,0.73998736,0.16516517,3.349632686,0.31674208,0.039293881,49.71408987,8.30281908,0.346239462,120.0496602,17276
2015,Bobby Bradley,CLE,LEVEL,19,465,0.12043011,0.31827957,0.37837838,0.26932668,0.36129032,0.5286783,0.88996862,0.25935162,4.701410562,0.35217391,0.500156138,79.7106938,27.71485924,0.401387776,153.302076,17278
2015,Javy Guerra,BOS,LEVEL,19,477,0.06289308,0.23480084,0.26785714,0.27880184,0.32908705,0.44930876,0.77839581,0.17050692,4.41490726,0.34193548,-2.568774627,67.11719606,10.92707356,0.354076525,119.4466092,17292
2007,Scott Cousins,FLA,LEVEL,22,472,0.08050847,0.19491525,0.41304348,0.29216152,0.35820896,0.47980998,0.83801894,0.18764846,4.401077763,0.3343949,-0.107094832,76.27108594,14.74777385,0.37259529,123.9710337,173
2015,Michael Chavis,BOS,LEVEL,19,471,0.06157113,0.30573248,0.20138889,0.22298851,0.2771855,0.4045977,0.6817832,0.18160919,4.386821378,0.29347826,-0.652093266,50.69392824,-4.789400262,0.310776423,91.36785699,17321
2016,Michael Chavis,BOS,LEVEL,20,312,0.07051282,0.23717949,0.2972973,0.2437276,0.32051282,0.390681,0.71119382,0.1469534,4.652321105,0.3030303,0.162828188,37.6795334,2.337422231,0.328088776,106.6137029,17321
2015,Cole Tucker,PIT,LEVEL,18,329,0.04863222,0.14893617,0.32653061,0.29333333,0.32198142,0.37666667,0.69864809,0.08333334,7.539411645,0.3359375,2.329243855,37.70924398,-1.046626671,0.319923483,97.29943708,17326
2016,Cole Tucker,PIT,LEVEL,19,67,0.05970149,0.13432836,0.44444444,0.26229508,0.30769231,0.44262295,0.75031526,0.18032787,6.307048975,0.29411765,-0.202676968,8.552773839,0.963282017,0.337185762,112.6923125,17326
2016,Willi Castro,CLE,LEVEL,19,548,0.03467153,0.17518248,0.19791667,0.25868726,0.28623853,0.37065637,0.6568949,0.11196911,6.757909458,0.30238095,-0.978533685,53.79131611,-5.771351587,0.301718222,90.31045484,17338
2015,Rafael Devers,BOS,LEVEL,18,508,0.04724409,0.16535433,0.28571429,0.28784648,0.32938856,0.4434968,0.77288536,0.15565032,3.708782137,0.32631579,-0.496508636,70.57977128,10.73787982,0.351758974,117.9437507,17350
2016,Jhonny Peralta,STL,LEVEL,34,13,0,0.07692308,0,0.23076923,0.23076923,0.30769231,0.53846154,0.07692308,2.642857143,0.25,0.000465782,0.76314221,-0.649840783,0.247373379,54.00929902,1738
2015,Yermin Mercedes,BAL,LEVEL,22,255,0.04313725,0.16078431,0.26829268,0.27196653,0.30196078,0.45606695,0.75802773,0.18410042,4.539505618,0.29381443,0.08091602,33.24661033,3.207865601,0.340556183,110.6790934,17423
2016,Yermin Mercedes,BAL,LEVEL,23,382,0.08900524,0.16492147,0.53968254,0.35294118,0.41099476,0.57941176,0.99040652,0.22647058,4.324341788,0.39552239,-0.255215279,78.28409391,35.01266293,0.439283474,180.9140399,17423
2016,Kelvin Gutierrez,WSN,LEVEL,21,417,0.06954436,0.1558753,0.44615385,0.29973475,0.34939759,0.40583554,0.75523313,0.10610079,7.219298944,0.34920635,0.967463323,55.34808272,8.111991831,0.343891804,117.173292,17468
2016,Eloy Jimenez,CHC,LEVEL,19,464,0.05387931,0.20258621,0.26595745,0.3287037,0.36853448,0.53240741,0.90094189,0.20370371,4.981503733,0.39143731,0.47875596,81.84325147,31.41062772,0.409464154,162.2823589,17484
2015,Hector Olivera,ATL,LEVEL,30,14,0.14285714,0.07142857,2,0.08333333,0.21428571,0.08333333,0.29761904,0,1.601190455,0.09090909,-0.00700494,0.005933773,-1.643252212,0.170433359,0.359800134,17528
2015,Taylor Ward,LAA,LEVEL,21,103,0.09708738,0.14563107,0.66666667,0.34782609,0.41176471,0.41304348,0.82480819,0.06521739,1.932248387,0.40789474,-0.225442476,16.73978384,5.222426937,0.389322865,145.3439707,17548
2016,Myles Straw,HOU,LEVEL,21,307,0.09446254,0.18892508,0.5,0.37407407,0.43189369,0.47037037,0.90226406,0.0962963,6.597893365,0.47196262,-0.398264713,55.77953166,22.41139483,0.416772328,167.1640582,17620
2014,JT Riddle,MIA,LEVEL,22,477,0.05450734,0.11530398,0.47272727,0.28045977,0.32271762,0.4,0.72271762,0.11954023,5.391143829,0.29973475,0.289810011,58.42693214,0.557291292,0.330258349,100.9630115,17642
2015,Alex Bregman,HOU,LEVEL,21,133,0.12781955,0.09774436,1.30769231,0.25892857,0.36842105,0.33035714,0.69877819,0.07142857,4.542366724,0.28282828,0.179240362,16.09157,1.219643121,0.333012108,108.2009758,17678
2015,Vimael Machin,CHC,LEVEL,21,129,0.11627907,0.15503876,0.75,0.17699115,0.27131783,0.21238938,0.48370721,0.03539823,2.907023516,0.21276596,0.173317589,6.958910414,-7.465740464,0.2421129,48.24318088,17684
2016,Vimael Machin,CHC,LEVEL,22,120,0.10833333,0.19166667,0.56521739,0.24271845,0.33898305,0.30097087,0.63995392,0.05825242,4.368641798,0.3125,0.607918303,12.5999153,-0.443004637,0.311139239,96.60348572,17684
2017,Vimael Machin,CHC,LEVEL,23,305,0.07868852,0.10819672,0.72727273,0.31985294,0.37123746,0.5,0.87123746,0.18014706,4.203108211,0.33189655,-0.030829516,51.64958321,15.73766358,0.389332955,143.8229528,17684
2015,Kevin Kramer,PIT,LEVEL,21,56,0.08928571,0.14285714,0.625,0.24,0.32142857,0.32,0.64142857,0.08,9.142301288,0.28571429,0.564975308,5.794128201,-0.80261574,0.305325574,87.83315303,17689
2015,Kevin Newman,PIT,LEVEL,21,110,0.08181818,0.07272727,1.125,0.30612245,0.37614679,0.36734694,0.74349373,0.06122449,6.692821398,0.33333333,0.704282747,15.25573941,2.297849523,0.351434297,117.7332077,17696
2015,Matt Beaty,LAD,LEVEL,22,273,0.07692308,0.1025641,0.75,0.29674797,0.35294118,0.3902439,0.74318508,0.09349593,4.324279464,0.31797235,-0.06417501,36.01271999,5.486133244,0.34782498,117.9716563,17710
2015,Christin Stewart,DET,LEVEL,21,216,0.08333333,0.20833333,0.4,0.28648649,0.375,0.49189189,0.86689189,0.2054054,5.85446112,0.33823529,-0.237974105,36.50868976,12.35578596,0.398135005,151.1565237,17714
2016,Skye Bolt,OAK,LEVEL,22,402,0.10447761,0.21890547,0.47727273,0.23099415,0.31840796,0.34502924,0.6634372,0.11403509,4.663941925,0.28461538,0.111464189,42.39749856,-1.296283213,0.311782627,97.03325471,17723
2016,Max Schrock,WSN,LEVEL,21,299,0.0735786,0.06688963,1.1,0.32592593,0.3812709,0.45925926,0.84053016,0.13333333,6.592794522,0.3373494,1.765965322,48.21667849,14.34715529,0.381585263,142.3600746,17750
2016,DJ Stewart,BAL,LEVEL,22,262,0.16030534,0.22137405,0.72413793,0.23004695,0.36641221,0.35211268,0.71852489,0.12206573,5.42878998,0.29411765,0.783938225,33.92024649,4.241935183,0.339581354,114.2930477,17766
2016,Braden Bishop,SEA,LEVEL,22,284,0.08802817,0.16901408,0.52083333,0.29032258,0.36330935,0.33064516,0.69395451,0.04032258,5.1271631,0.355,0.839526784,34.24565374,3.377409902,0.332603852,110.9413737,17806
2015,Willie Calhoun,LAD,LEVEL,20,66,0.07575758,0.10606061,0.71428571,0.39344262,0.43939394,0.49180328,0.93119722,0.09836066,1.303571455,0.43396226,-0.021518076,12.86479473,5.484740788,0.433249699,174.3184377,17838
2016,Luis Alexander Basabe,BOS,LEVEL,19,451,0.0886918,0.25720621,0.34482759,0.25806452,0.32516704,0.44665012,0.77181716,0.1885856,8.015906097,0.3297491,2.966979691,61.27987038,10.19239558,0.348048608,119.9508698,17839
2019,Luis Alexander Basabe,CHW,LEVEL,22,24,0.16666667,0.29166667,0.57142857,0.3,0.41666667,0.4,0.81666667,0.1,5.264727925,0.46153846,-0.208362457,3.986971522,1.217275465,0.382426883,143.9497851,17839
2015,Andrew Benintendi,BOS,LEVEL,20,86,0.11627907,0.10465116,1.11111111,0.35135135,0.43023256,0.58108108,1.01131364,0.22972973,4.307706908,0.35483871,-0.286360431,18.49880822,8.368094315,0.451466946,182.6012302,17901
2016,Brendan Rodgers,COL,LEVEL,19,491,0.0712831,0.19959267,0.35714286,0.28054299,0.34151329,0.47963801,0.8211513,0.19909502,3.682274743,0.31914894,-0.049424715,74.97902996,19.36051527,0.370285366,134.8094791,17907
2015,Ian Happ,CHC,LEVEL,20,165,0.1030303,0.23636364,0.43589744,0.24137931,0.31515152,0.44827586,0.76342738,0.20689655,5.580171236,0.28846154,-0.222860307,21.83831898,3.388184133,0.348419805,118.3640074,17919
2016,Isan Diaz,MIL,LEVEL,20,587,0.12265758,0.25212947,0.48648649,0.2642998,0.35775128,0.46942801,0.82717929,0.20512821,4.818226763,0.33236152,-0.824219114,91.37285939,27.57124271,0.380917791,143.2140189,17922
2016,Cedric Mullins,BAL,LEVEL,21,559,0.06618962,0.18067979,0.36633663,0.27272727,0.32078853,0.46421663,0.78500516,0.19148936,8.189475606,0.31358025,3.562710666,77.74237132,14.4210888,0.352274293,122.7744737,17929
2015,Andrew Stevenson,WSN,LEVEL,21,153,0.05228758,0.10457516,0.5,0.28467153,0.33774834,0.35766423,0.69541257,0.0729927,8.84222499,0.31147541,1.448293989,18.11421167,0.09096483,0.324866315,100.5047083,17932
2016,Sam Hilliard,COL,LEVEL,22,527,0.10626186,0.28462998,0.37333333,0.26681128,0.34799235,0.44902386,0.79701621,0.18221258,6.846806389,0.35690236,1.179551623,76.51093884,16.81448825,0.360343987,128.1666466,17954
2015,Scott Kingery,PHI,LEVEL,21,282,0.06382979,0.15248227,0.41860465,0.25,0.31428571,0.33730159,0.6515873,0.08730159,7.31966287,0.28708134,1.615553519,29.38225487,-3.837062837,0.306275735,88.44930269,17975
