Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2018,Mitch Roman,CHW,LEVEL,23,342,0.0994152,0.20467836,0.48571429,0.29292929,0.36176471,0.37710438,0.73886909,0.08417509,5.411469407,0.36363636,0.65504524,44.52363155,4.827007866,0.345051726,112.1597441,sa918259
2019,Mitch Roman,CHW,LEVEL,24,294,0.07142857,0.25510204,0.28,0.26865672,0.32534247,0.32835821,0.65370068,0.05970149,4.318652535,0.36787565,-0.787895364,30.36248918,-2.437327683,0.309678194,92.56908143,sa918259
2017,Carmen Benedetti,HOU,LEVEL,22,93,0.09677419,0.22580645,0.42857143,0.26829268,0.34065934,0.41463415,0.75529349,0.14634147,5.316287266,0.35,0.195045889,12.30093633,1.588266392,0.344154082,114.8260555,sa918269
2018,Alex Kowalczyk,TEX,LEVEL,24,413,0.09927361,0.29539952,0.33606557,0.24725275,0.33171913,0.40659341,0.73831254,0.15934066,4.210236882,0.3362069,1.098848687,53.15867763,5.220942015,0.343119105,110.8910902,sa918272
2017,Brady Policelli,DET,LEVEL,22,12,0.08333333,0.25,0.33333333,0.2,0.25,0.4,0.65,0.2,5.142857143,0.25,-0.000223618,0.944076568,-0.334367425,0.28000616,73.84575104,sa918279
2019,Brady Policelli,DET,LEVEL,24,508,0.09251969,0.21259843,0.43518519,0.24944321,0.33070866,0.40757238,0.73828104,0.15812917,6.944206885,0.3033033,0.703017473,65.66705108,11.37607518,0.34286171,120.953897,sa918279
2018,Manny Jefferson,ARI,LEVEL,23,17,0.05882353,0.35294118,0.16666667,0.26666667,0.29411765,0.53333333,0.82745098,0.26666666,6.875,0.4,-0.439332678,2.265731397,0.124513361,0.339239759,105.8150715,sa918282
2017,Shane Billings,STL,LEVEL,22,238,0.04621849,0.15966387,0.28947368,0.28125,0.3164557,0.33928571,0.65574141,0.05803571,3.691281964,0.3368984,-0.159273947,23.24997836,-2.105827487,0.306117514,91.69489032,sa918292
2018,Shane Billings,STL,LEVEL,23,409,0.03422983,0.16625917,0.20588235,0.27319588,0.30024814,0.34536082,0.64560896,0.07216494,4.322352255,0.32278481,0.136246775,39.45281758,-7.389542901,0.297471301,84.22465729,sa918292
2017,Darick Hall,PHI,LEVEL,21,26,0,0.26923077,0,0.23076923,0.23076923,0.53846154,0.76923077,0.30769231,2.642857143,0.23529412,-0.000223618,3.316542576,0.546580593,0.34713338,119.7324222,sa918293
