Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2008,Wilkin Ramirez,DET,LEVEL,22,482,0.08921162,0.28630705,0.3115942,0.30254042,0.37136929,0.52193995,0.89330924,0.21939953,7.326100799,0.40433213,0.108459949,82.25663954,23.43046694,0.394965126,139.8300041,5219
2010,Wilkin Ramirez,DET,LEVEL,24,235,0.09361702,0.35744681,0.26190476,0.24056604,0.3106383,0.53773585,0.84837415,0.29716981,5.95494435,0.31578947,-1.568193747,35.57283752,6.88662224,0.366373233,124.00673,5219
2012,Wilkin Ramirez,MIN,LEVEL,26,51,0.03921569,0.19607843,0.2,0.3877551,0.41176471,0.81632653,1.22809124,0.42857143,8.683932786,0.42857143,0.401312361,13.85191044,7.991857283,0.529168432,236.3785801,5219
2013,Wilkin Ramirez,MIN,LEVEL,27,31,0.06451613,0.19354839,0.33333333,0.17241379,0.22580645,0.20689655,0.432703,0.03448276,5.752727081,0.2173913,0.194120219,0.718239206,-2.947386686,0.207491805,19.59390367,5219
2007,Wade LeBlanc,SDP,LEVEL,22,13,0.30769231,0.23076923,1.33333333,0.11111111,0.38461538,0.11111111,0.49572649,0,2.017857143,0.16666667,0.001093825,1.149052909,-0.449648136,0.29320461,71.87415761,5221
2007,Justin Upton,ARI,LEVEL,19,306,0.12091503,0.16666667,0.7254902,0.30888031,0.39869281,0.55598456,0.95467737,0.24710425,6.147310693,0.335,-0.834445941,57.55147501,21.03251773,0.418354333,157.5934235,5222
2007,Cameron Maybin,DET,LEVEL,20,26,0.23076923,0.23076923,1,0.4,0.53846154,1.05,1.58846154,0.65,2.642857143,0.4,-0.001275525,9.679954149,6.479276143,0.64078842,302.4344883,5223
2008,Cameron Maybin,FLA,LEVEL,21,459,0.13071895,0.27015251,0.48387097,0.27692308,0.375,0.45641026,0.83141026,0.17948718,7.431214263,0.37109375,1.366646502,70.40238274,13.92197253,0.377135952,124.6492058,5223
2009,Blake Parker,CHC,LEVEL,24,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,5224
2010,Blake Parker,CHC,LEVEL,25,1,0,0,0,1,1,1,2,0,0.142857143,1,-0.000266027,0.586937006,0.467582006,0.926954985,491.7573655,5224
2011,Blake Parker,CHC,LEVEL,26,2,0,0,0,0,0,0,0,0,0.142857143,0,0,-0.2980989,-0.542710894,0,-100,5224
2010,Roger Kieschnick,SFG,LEVEL,23,246,0.07317073,0.22357724,0.32727273,0.25112108,0.30487805,0.367713,0.67259105,0.11659192,3.984636747,0.30952381,-0.892915337,24.51389545,-5.515078848,0.302072797,81.63414177,5225
2011,Roger Kieschnick,SFG,LEVEL,24,501,0.06786427,0.24151697,0.28099174,0.25490196,0.30738523,0.4291939,0.73657913,0.17429194,6.207807544,0.3088685,-0.407811333,59.7112999,-0.204293869,0.326733019,99.65903055,5225
2010,Rudy Owens,PIT,LEVEL,22,21,0.04761905,0.38095238,0.125,0.21052632,0.25,0.36842105,0.61842105,0.15789473,2.642857143,0.36363636,-0.000470318,1.636557856,-0.926891169,0.275073251,63.84202845,5226
2019,Jon Jay,CHW,LEVEL,34,10,0,0,0,0.2,0.2,0.2,0.4,0,0.142857143,0.2,-0.00396602,0.12022496,-0.984105013,0.184314203,10.88668814,5227
2007,Jon Jay,STL,LEVEL,22,117,0.09401709,0.16239316,0.57894737,0.23529412,0.33333333,0.37254902,0.70588235,0.1372549,7.854535417,0.27160494,0.375726717,13.4061257,-0.9821837,0.325237009,93.17373798,5227
2008,Jon Jay,STL,LEVEL,23,427,0.09133489,0.10772834,0.84782609,0.30645161,0.37857143,0.45698925,0.83556068,0.15053764,4.743075646,0.32389937,-1.140130032,65.79057362,12.03938604,0.375717355,122.3983629,5227
2008,Justin Turner,CIN,LEVEL,23,323,0.10216718,0.16718266,0.61111111,0.28928571,0.359375,0.43214286,0.79151786,0.14285715,3.625586324,0.32589286,0.102282754,44.88501235,5.139538508,0.359317268,112.931129,5235
2013,Justin Turner,NYM,LEVEL,28,17,0.05882353,0.11764706,0.5,0.4,0.47058824,0.53333333,1.00392157,0.13333333,2.642857143,0.46153846,-0.005879784,3.723179711,1.712997769,0.456870584,185.216056,5235
2013,Isaac Galloway,MIA,LEVEL,23,149,0.04697987,0.32214765,0.14583333,0.17266187,0.21232877,0.26618705,0.47851582,0.09352518,5.655134981,0.24719101,-0.213026684,5.541521084,-10.34947802,0.223333033,34.87207474,5238
2014,Isaac Galloway,MIA,LEVEL,24,338,0.0443787,0.32248521,0.13761468,0.21656051,0.25373134,0.32802548,0.58175682,0.11146497,7.473972537,0.31219512,0.755772445,21.5309717,-17.14974882,0.260350323,55.66331602,5238
2015,Isaac Galloway,MIA,LEVEL,25,28,0,0.21428571,0,0.18518519,0.18518519,0.2962963,0.48148149,0.11111111,8.733447621,0.23809524,0.195873053,0.767395567,-2.352840443,0.2167877,24.59415136,5238
2017,Isaac Galloway,MIA,LEVEL,27,49,0.12244898,0.16326531,0.75,0.4047619,0.48979592,0.52380952,1.01360544,0.11904762,4.15270384,0.5,0.238603387,10.4844288,5.255442659,0.46391178,200.5059589,5238
2016,Brett Lawrie,CHW,LEVEL,26,17,0,0.17647059,0,0.3125,0.35294118,0.375,0.72794118,0.0625,2.017857143,0.38461538,-0.01557835,2.129186031,0.27219097,0.341904756,114.6576033,5247
2013,Brett Lawrie,TOR,LEVEL,23,13,0.30769231,0.15384615,2,0.33333333,0.53846154,0.33333333,0.87179487,0,2.19642858,0.42857143,-0.006859748,2.624244223,1.087046268,0.435037851,170.7160886,5247
2009,Brett Lawrie,MIL,LEVEL,19,53,0,0.26415094,0,0.26923077,0.28301887,0.30769231,0.59071118,0.03846154,5.954400974,0.36842105,-0.814281523,3.819662946,-2.261239132,0.273514771,62.81408411,5247
2010,Brett Lawrie,MIL,LEVEL,20,609,0.0771757,0.19376026,0.39830508,0.28519856,0.34596376,0.45126354,0.7972273,0.16606498,7.718975151,0.34965035,0.498788221,84.8024531,12.11525776,0.35946525,116.6676644,5247
2006,Alexi Casilla,MIN,LEVEL,21,199,0.09045226,0.10050251,0.9,0.29411765,0.375,0.38235294,0.75735294,0.08823529,7.130677745,0.32885906,2.199796254,27.29971553,4.717195195,0.350884641,120.8887012,5248
2010,Alexi Casilla,MIN,LEVEL,25,23,0.13043478,0.04347826,3,0.35,0.43478261,0.35,0.78478261,0,3.524917115,0.36842105,0.197648413,3.599015312,0.791428285,0.3727197,128.1889137,5248
2011,Derrek Lee,BAL,LEVEL,35,4,0.25,0,1,0.66666667,0.75,0.66666667,1.41666667,0,0.142857143,0.66666667,-0.002280858,1.461839837,0.983471823,0.635944515,305.5889595,525
2012,Robbie Grossman,PIT,LEVEL,22,417,0.14148681,0.18705036,0.75641026,0.26571429,0.37772397,0.40571429,0.78343826,0.14,5.10404496,0.3245283,-2.216346064,58.4844472,10.56989496,0.361180364,122.0598847,5254
2012,Robbie Grossman,HOU,LEVEL,22,160,0.1125,0.26875,0.41860465,0.26666667,0.37106918,0.42222222,0.7932914,0.15555555,6.945773958,0.36666667,0.288651093,23.58158074,4.791980609,0.3617859,125.5033666,5254
2012,Sandy Leon,WSN,LEVEL,23,149,0.06040268,0.10738255,0.5625,0.31111111,0.35810811,0.42222222,0.78033033,0.11111111,2.890606902,0.34166667,0.204772203,19.93363526,2.813087813,0.35290897,116.4310623,5273
2013,Sandy Leon,WSN,LEVEL,24,361,0.13019391,0.15789474,0.8245614,0.17741935,0.29085873,0.2516129,0.54247163,0.07419355,2.288059143,0.20717131,-0.084276907,23.67232657,-19.01447818,0.26148945,55.45584101,5273
2018,Francisco Cervelli,PIT,LEVEL,32,9,0.33333333,0.33333333,1,0.2,0.55555556,0.2,0.75555556,0,0.142857143,0.5,-0.00210398,1.777127292,0.70560531,0.42430179,165.8507544,5275
2019,Francisco Cervelli,PIT,LEVEL,33,4,0,0,0,0.33333333,0.5,0.66666667,1.16666667,0.33333334,0.142857143,0.33333333,-0.000259108,1.035626956,0.602830955,0.512259752,239.2875518,5275
2008,Francisco Cervelli,NYY,LEVEL,22,88,0.125,0.15909091,0.78571429,0.31506849,0.43181818,0.38356164,0.81537982,0.06849315,0.988445393,0.38983051,0.016665957,14.37482887,3.634780758,0.385957914,133.8432447,5275
2009,Francisco Cervelli,NYY,LEVEL,23,64,0.09375,0.203125,0.46153846,0.18965517,0.265625,0.31034483,0.57596983,0.12068966,2.017857143,0.20930233,0.011995872,4.435065689,-2.935302315,0.270514099,60.17427741,5275
2014,Francisco Cervelli,NYY,LEVEL,28,20,0.2,0.2,1,0.13333333,0.35,0.13333333,0.48333333,0,1.601190455,0.18181818,-0.00987875,1.495737739,-0.845182233,0.272053301,63.89529573,5275
2009,Tuffy Gosewisch,PHI,LEVEL,25,229,0.06113537,0.14847162,0.41176471,0.24390244,0.31415929,0.34146341,0.6556227,0.09756097,1.389673664,0.28823529,-0.362077906,22.03534696,-4.336751053,0.30522805,83.55553263,5277
2010,Tuffy Gosewisch,PHI,LEVEL,26,370,0.13243243,0.18108108,0.73134328,0.24115756,0.35342466,0.40514469,0.75856935,0.16398713,2.278726705,0.28085106,-0.022810422,50.60861298,5.443082536,0.348231023,112.0514084,5277
2011,Tuffy Gosewisch,PHI,LEVEL,27,406,0.04926108,0.15024631,0.32786885,0.24661247,0.29528536,0.40379404,0.6990794,0.15718157,2.477288788,0.25913621,-1.771064222,43.03754127,-5.516812163,0.310184323,88.63786299,5277
2009,Pedro Ciriaco,ARI,LEVEL,23,497,0.03219316,0.14285714,0.22535211,0.29637527,0.31910569,0.36673774,0.68584343,0.07036247,6.435521654,0.33834586,3.505707619,51.13350149,-5.889297235,0.313665432,89.67203054,5278
2007,Esmerling Vasquez,ARI,LEVEL,23,43,0.02325581,0.13953488,0.16666667,0.23529412,0.27777778,0.29411765,0.57189543,0.05882353,2.295634893,0.28571429,0.0093376,2.927678783,-2.204070117,0.266903891,57.05031248,5280
2008,Esmailin Caridad,CHC,LEVEL,24,18,0,0.33333333,0,0.11764706,0.11764706,0.23529412,0.35294118,0.11764706,2.642857143,0.18181818,0,-0.511480665,-2.726398712,0.152477643,-23.09253226,5284
2010,Esmailin Caridad,CHC,LEVEL,26,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,5284
2011,Esmailin Caridad,CHC,LEVEL,27,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,5284
2007,Samuel Deduno,COL,LEVEL,23,18,0,0.55555556,0,0.11111111,0.11111111,0.11111111,0.22222222,0,0.142857143,0.25,0.00043753,-1.229929826,-3.443515888,0.101552447,-55.5627742,5285
2009,Samuel Deduno,COL,LEVEL,25,19,0,0.26315789,0,0.22222222,0.22222222,0.44444444,0.66666666,0.22222222,1.601190455,0.25,-0.001504238,1.655360802,-0.702368186,0.292103218,70.20996946,5285
2012,Aaron Hicks,MIN,LEVEL,22,563,0.14031972,0.20603908,0.68103448,0.28601695,0.38392857,0.45974576,0.84367433,0.17372881,7.893536677,0.34757835,1.985789434,86.71286002,22.02246934,0.378789028,134.0428758,5297
2014,Aaron Hicks,MIN,LEVEL,24,178,0.15730337,0.15168539,1.03703704,0.2972973,0.40449438,0.46621622,0.8707106,0.16891892,4.123796086,0.33613445,-0.905887724,29.98104948,9.146861729,0.391133524,143.9031358,5297
2017,Aaron Hicks,NYY,LEVEL,27,9,0.11111111,0.11111111,1,0.25,0.33333333,0.75,1.08333333,0.5,2.642857143,0.16666667,0.000998287,1.959123722,0.908490717,0.455015341,186.4707954,5297
2010,Kyle Skipworth,FLA,LEVEL,20,8,0.125,0.375,0.33333333,0,0.125,0,0.125,0,2.642857143,0,-0.000266027,-0.578377875,-1.53321788,0.091309622,-60.5732764,5298
2011,Kyle Skipworth,FLA,LEVEL,21,435,0.07816092,0.32873563,0.23776224,0.20707071,0.27251732,0.33080808,0.6033254,0.12373737,2.802346321,0.29218107,-1.538713092,30.926649,-22.27645957,0.272678455,58.12940227,5298
2012,Kyle Skipworth,MIA,LEVEL,22,468,0.07692308,0.30555556,0.25174825,0.21666667,0.28479657,0.41428571,0.69908228,0.19761904,3.392585075,0.26819923,-0.367672347,48.31458244,-4.550699116,0.318588079,91.39189468,5298
2015,Kyle Skipworth,CIN,LEVEL,25,246,0.08536585,0.43902439,0.19444444,0.2037037,0.28979592,0.4212963,0.71109222,0.2175926,2.80313381,0.33333333,-0.457411538,27.40728922,-0.006212863,0.329343156,99.97733649,5298
2016,Kyle Skipworth,CIN,LEVEL,26,99,0.12121212,0.32323232,0.375,0.14285714,0.25510204,0.29761905,0.55272109,0.15476191,1.392857143,0.16326531,-0.059197731,6.5593716,-4.254893756,0.261871901,60.65480533,5298
2010,Alex Presley,PIT,LEVEL,24,269,0.07063197,0.12267658,0.57575758,0.3495935,0.39925373,0.53252033,0.93177406,0.18292683,6.60361375,0.38461538,0.555075467,50.29225445,17.45569312,0.410612313,153.1593213,5305
2009,Kristopher Negron,CIN,LEVEL,23,67,0.11940299,0.10447761,1.14285714,0.24074074,0.37878788,0.38888889,0.76767677,0.14814815,6.021324391,0.24444444,0.387773722,9.574732355,1.887554258,0.365812286,124.5545795,5306
2010,Kristopher Negron,CIN,LEVEL,24,547,0.09323583,0.1773309,0.5257732,0.27234043,0.36111111,0.40851064,0.76962175,0.13617021,7.582690225,0.32054795,2.976243878,75.01024149,9.723056186,0.356779901,114.8927483,5306
2008,Kristopher Negron,BOS,LEVEL,22,9,0.11111111,0.22222222,0.5,0.14285714,0.25,0.28571429,0.53571429,0.14285715,0.142857143,0.2,0.000505029,0.489769629,-0.608644382,0.251672626,44.58880021,5306
2018,Tyler Colvin,LAD,LEVEL,32,47,0.08510638,0.25531915,0.33333333,0.28571429,0.34042553,0.4047619,0.74518743,0.11904761,2.017857143,0.36666667,-0.012307737,5.936472649,0.211167487,0.334451868,103.6883185,5310
2007,Tyler Colvin,CHC,LEVEL,21,257,0.01945525,0.21011673,0.09259259,0.29149798,0.3125,0.46153846,0.77403846,0.17004048,6.301363312,0.34054054,1.048603627,33.47854828,2.807397883,0.34538772,109.15322,5310
2008,Tyler Colvin,CHC,LEVEL,22,602,0.0730897,0.16777409,0.43564356,0.25555556,0.31155779,0.42407407,0.73563186,0.16851851,5.69976735,0.28571429,-0.134680506,69.21948069,-4.857222885,0.329683298,93.44298187,5310
2009,Tyler Colvin,CHC,LEVEL,23,331,0.04833837,0.17220544,0.28070175,0.29967427,0.33435583,0.52442997,0.8587858,0.2247557,6.72623747,0.32773109,0.568884621,51.40114498,13.42419049,0.381948039,135.3482544,5310
2007,Chad Huffman,SDP,LEVEL,22,197,0.11167513,0.22335025,0.5,0.26946108,0.3622449,0.43113772,0.79338262,0.16167664,2.955357143,0.31932773,0.012907135,27.86509641,3.638626734,0.358090389,115.0192198,5311
2008,Chad Huffman,SDP,LEVEL,23,517,0.12959381,0.16054159,0.80722892,0.28375286,0.38297872,0.4187643,0.80174302,0.13501144,2.543914943,0.32763533,-0.305266626,76.22450149,11.14402379,0.367686339,117.1234511,5311
2008,Brad Harman,PHI,LEVEL,22,494,0.08704453,0.27935223,0.3115942,0.20993228,0.2804878,0.36568849,0.64617629,0.15575621,3.064217868,0.26027397,0.222336008,43.05578282,-17.2349418,0.292031146,71.41360978,5312
2009,Brad Harman,PHI,LEVEL,23,471,0.08280255,0.25265393,0.32773109,0.2014218,0.27136752,0.31042654,0.58179406,0.10900474,3.804939789,0.26490066,-0.734437987,31.8116255,-22.42967653,0.268248559,58.64834418,5312
2009,Atahualpa Severino,WSN,LEVEL,24,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,5332
2013,Cristhian Martinez,ATL,LEVEL,31,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,5337
2009,Cristhian Martinez,FLA,LEVEL,27,25,0.08,0.32,0.25,0.1,0.18181818,0.1,0.28181818,0,2.642857143,0.16666667,-0.001453008,-0.560431943,-3.42878198,0.150403727,-19.53847808,5337
2010,Mauro Gomez,ATL,LEVEL,25,559,0.0822898,0.21824687,0.37704918,0.28080808,0.34883721,0.47070707,0.81954428,0.18989899,2.564378023,0.3369863,-0.675439545,81.28565256,14.56620725,0.367278642,121.8320269,5342
2009,Brandon Crawford,SFG,LEVEL,22,423,0.04728132,0.23640662,0.2,0.25765306,0.2939759,0.36479592,0.65877182,0.10714286,4.656545858,0.33448276,-0.569321665,39.30400533,-9.409520699,0.300964661,80.68396713,5343
2010,Brandon Crawford,SFG,LEVEL,23,342,0.11403509,0.2251462,0.50649351,0.24054983,0.3372434,0.37457045,0.71181385,0.13402062,5.362817676,0.29716981,0.351783238,40.88055929,-0.867039122,0.326791365,97.92314012,5343
2017,Brandon Crawford,SFG,LEVEL,30,8,0,0,0,0.5,0.5,0.625,1.125,0.125,1.080357143,0.5,0.002994861,2.043188589,1.109292584,0.502525888,218.7811681,5343
2010,Alex Sanabia,FLA,LEVEL,21,20,0.05,0.75,0.06666667,0.05263158,0.1,0.05263158,0.15263158,0,2.642857143,0.25,-0.000532054,-1.579078539,-3.966178551,0.082871598,-66.15049776,5350
2009,Yangervis Solarte,MIN,LEVEL,21,7,0,0.14285714,0,0.14285714,0.14285714,0.14285714,0.28571428,0,0.142857143,0.16666667,0.000856848,-0.267201878,-1.073335879,0.131962146,-33.14608713,5352
2010,Yangervis Solarte,MIN,LEVEL,22,132,0.02272727,0.13636364,0.16666667,0.27559055,0.29007634,0.41732283,0.70739917,0.14173228,2.674454521,0.29906542,-0.232461118,14.32518524,-1.787922914,0.313104695,88.90392284,5352
2011,Yangervis Solarte,MIN,LEVEL,23,497,0.04828974,0.07645875,0.63157895,0.32897603,0.36734694,0.46623094,0.83357788,0.13725491,3.967876959,0.34615385,-0.771317686,76.95574424,17.51851848,0.371501287,129.4739841,5352
2011,Jose Alvarez,FLA,LEVEL,22,14,0,0.14285714,0,0.25,0.25,0.25,0.5,0,1.601190455,0.3,0.00612378,0.516079137,-1.196204817,0.230276495,30.13981038,5358
2012,Jose Alvarez,MIA,LEVEL,23,32,0.0625,0.21875,0.28571429,0.22222222,0.27586207,0.22222222,0.49808429,0,3.642241687,0.3,0.185375363,1.473702601,-2.141017505,0.243338001,40.76948028,5358
2010,Henry Villar,HOU,LEVEL,23,10,0.1,0,1,0.5,0.57142857,0.66666667,1.23809524,0.16666667,2.642857143,0.5,0.002666397,2.930079235,1.749879254,0.555418568,248.269724,5360
2011,Henry Villar,HOU,LEVEL,24,2,0,0,0,0,0,0,0,0,0.142857143,0,0,-0.300139853,-0.556263843,0,-100,5360
2012,Henry Villar,HOU,LEVEL,25,2,0,0.5,0,0,0,0,0,0,0.142857143,0,0,-0.273767564,-0.508637566,0,-100,5360
2009,Freddie Freeman,ATL,LEVEL,19,169,0.06508876,0.11242604,0.57894737,0.24832215,0.30769231,0.34228188,0.64997419,0.09395973,1.284161518,0.26315789,-0.014893332,15.47457073,-3.915475513,0.2989176,79.80677579,5361
2009,Phillippe Aumont,SEA,LEVEL,20,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,5362
2010,Phillippe Aumont,PHI,LEVEL,21,7,0.28571429,0.71428571,0.4,0,0.28571429,0,0.28571429,0,0.142857143,0,-0.000470318,0.158786597,-0.695696412,0.206392288,18.58276818,5362
2011,Phillippe Aumont,PHI,LEVEL,22,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,5362
2015,Brett Marshall,COL,LEVEL,25,14,0.07142857,0.07142857,1,0.23076923,0.28571429,0.23076923,0.51648352,0,2.723214286,0.25,-0.387751968,0.801837168,-0.730140798,0.248031071,52.3399935,5364
2016,Manny Banuelos,ATL,LEVEL,25,3,0,0.66666667,0,0,0,0,0,0,0.142857143,0,0,-0.380286327,-0.707991338,0,-100,5365
2011,Juan Carlo Perez,SFG,LEVEL,24,497,0.05633803,0.19114688,0.29473684,0.25601751,0.30284553,0.38074398,0.68358951,0.12472647,7.726394777,0.31301939,1.809928681,51.5221782,-7.915047555,0.307249548,86.68334961,5371
2012,Juan Carlo Perez,SFG,LEVEL,25,513,0.04288499,0.16569201,0.25882353,0.30227743,0.34050881,0.44099379,0.7815026,0.13871636,5.232761212,0.34883721,-2.430842247,68.46567871,9.520438179,0.352497906,116.1513264,5371
2008,Luis Perdomo,STL,LEVEL,24,1,0,1,0,0,0,0,0,0,0.142857143,0,0,-0.156569986,-0.282450987,0,-100,5380
2011,Juan Lagares,NYM,LEVEL,22,170,0.02941176,0.17058824,0.17241379,0.37037037,0.39053254,0.51234568,0.90287822,0.14197531,7.406938005,0.43939394,1.126505755,30.29615861,9.965518008,0.400846211,149.0172356,5384
2012,Juan Lagares,NYM,LEVEL,23,548,0.06751825,0.16970803,0.39784946,0.28256513,0.33394495,0.38877756,0.72272251,0.10621243,6.320745648,0.33660934,0.185920767,62.8263833,-0.14046233,0.328436191,99.77692653,5384
2014,Juan Lagares,NYM,LEVEL,25,9,0.11111111,0.33333333,0.33333333,0.25,0.33333333,0.25,0.58333333,0,2.642857143,0.4,-0.00423375,0.747819532,-0.305594456,0.282612887,70.99008944,5384
2016,Juan Lagares,NYM,LEVEL,27,19,0,0.26315789,0,0.33333333,0.36842105,0.44444444,0.81286549,0.11111111,4.101190455,0.46153846,0.004016448,2.802197296,0.600116361,0.367563634,127.252239,5384
2017,Juan Lagares,NYM,LEVEL,28,29,0,0.20689655,0,0.24137931,0.24137931,0.24137931,0.48275862,0,2.19642858,0.30434783,0.006988009,0.897295604,-2.488077414,0.219794937,26.50507342,5384
2010,Andrew Lambo,PIT,LEVEL,21,102,0.08823529,0.29411765,0.3,0.27472527,0.35294118,0.35164835,0.70458953,0.07692308,1.470982143,0.38983051,-0.007525088,12.06251205,-0.388526077,0.325207744,96.87956881,5386
2011,Andrew Lambo,PIT,LEVEL,22,286,0.09090909,0.20629371,0.44067797,0.27380952,0.34507042,0.43650794,0.78157836,0.16269842,3.070612138,0.32446809,-0.50643997,38.72273949,4.519426485,0.347085438,113.2134173,5386
2012,Andrew Lambo,PIT,LEVEL,23,108,0.12962963,0.17592593,0.73684211,0.25,0.34579439,0.43478261,0.780577,0.18478261,3.492743074,0.27142857,-0.399654146,14.48261902,2.073094698,0.353312504,116.7056742,5386
2013,Andrew Lambo,PIT,LEVEL,24,247,0.08097166,0.24291498,0.33333333,0.29090909,0.35102041,0.55909091,0.91011132,0.26818182,6.662385132,0.33557047,0.728110107,42.73724666,13.53048551,0.398314305,146.3265524,5386
2009,Andrew Lambo,LAD,LEVEL,20,541,0.07208872,0.17560074,0.41052632,0.25609756,0.31053604,0.40650407,0.71704011,0.15040651,3.672938416,0.29262087,-0.455931214,60.97340096,-1.097693833,0.326461293,98.23155394,5386
2010,Andrew Lambo,LAD,LEVEL,21,198,0.07575758,0.1969697,0.38461538,0.27071823,0.3248731,0.4198895,0.7447626,0.14917127,4.461980836,0.32374101,-0.232399231,24.02343595,0.391145845,0.33675213,101.6551331,5386
2008,Andrew Lambo,LAD,LEVEL,19,38,0.05263158,0.23684211,0.22222222,0.38888889,0.42105263,0.75,1.17105263,0.36111111,3.94093408,0.45833333,0.01322352,9.66267813,4.98674003,0.501822781,206.6468359,5386
2008,R.J. Swindle,PHI,LEVEL,24,1,0,0,0,0,0,0,0,0,0.142857143,0,0,-0.149736588,-0.27178259,0,-100,539
2015,Jorge De Leon,LAD,LEVEL,27,1,0,1,0,0,0,0,0,0,0.142857143,0,0,-0.138454585,-0.254437587,0,-100,5397
2015,Juan Graterol,NYY,LEVEL,26,18,0.11111111,0.11111111,1,0.1875,0.27777778,0.1875,0.46527778,0,0.767857143,0.21428571,-0.004287475,0.822071251,-1.147614706,0.232493112,41.7361584,5398
2013,Juan Graterol,KCR,LEVEL,24,195,0.03076923,0.11282051,0.27272727,0.28571429,0.31413613,0.36813187,0.682268,0.08241758,3.617380966,0.31012658,0.52317718,20.58362197,-1.623563729,0.306638705,92.68901629,5398
2014,Juan Graterol,KCR,LEVEL,25,264,0.03409091,0.10984848,0.31034483,0.2804878,0.31274131,0.39837398,0.71111529,0.11788618,0.615830143,0.30373832,-0.078711603,30.1254701,0.80958932,0.324615193,102.7616067,5398
2010,Brad Peacock,WSN,LEVEL,22,4,0,0.5,0,0,0,0,0,0,0.142857143,0,0,-0.573359365,-1.061635369,0,-100,5401
2011,Brad Peacock,WSN,LEVEL,23,19,0.05263158,0.31578947,0.16666667,0.0625,0.11764706,0.0625,0.18014706,0,0.142857143,0.1,-0.001520572,-1.228044687,-3.500292754,0.09594012,-54.04536174,5401
2014,Jake Smolinski,TEX,LEVEL,25,307,0.10423453,0.17589577,0.59259259,0.26691729,0.3485342,0.45864662,0.80718082,0.19172933,5.762151664,0.29468599,0.316699094,44.43918746,10.34837156,0.365314053,130.3553062,5408
2011,Jake Smolinski,FLA,LEVEL,22,462,0.12770563,0.12337662,1.03508772,0.24494949,0.34204793,0.36363636,0.70568429,0.11868687,2.446238845,0.26865672,-0.705020007,52.06172629,-4.443644191,0.324195525,92.13589053,5408
2012,Jake Smolinski,MIA,LEVEL,23,500,0.156,0.148,1.05405405,0.25735294,0.3875502,0.38235294,0.76990314,0.125,5.005746987,0.29787234,-0.086792562,69.81964486,13.3396432,0.366492611,123.6183477,5408
2013,Jake Smolinski,MIA,LEVEL,24,70,0.18571429,0.14285714,1.3,0.19642857,0.35714286,0.21428571,0.57142857,0.01785714,3.918623959,0.23913043,0.115480293,5.942081498,-1.52348855,0.288283283,79.59313836,5408
2008,Pablo Sandoval,SFG,LEVEL,21,184,0.04347826,0.10869565,0.4,0.33714286,0.36413043,0.54857143,0.91270186,0.21142857,2.126154664,0.34459459,-0.407460711,31.85339256,9.396928331,0.397996872,141.845093,5409
2010,Alex Liddi,SEA,LEVEL,21,565,0.08849558,0.25663717,0.34482759,0.28087649,0.35294118,0.47609562,0.8290368,0.19521913,5.297581849,0.36627907,-1.976781549,84.27344657,16.83787126,0.372024443,124.9688257,5411
2014,Alex Liddi,LAD,LEVEL,25,133,0.09774436,0.35338346,0.27659574,0.21551724,0.3030303,0.3362069,0.6392372,0.12068966,6.009837015,0.33823529,-0.4255128,12.37566227,-2.844857933,0.298448544,81.3090624,5411
2015,Alex Liddi,KCR,LEVEL,26,514,0.04863813,0.24902724,0.1953125,0.28690229,0.32358674,0.47401247,0.79759921,0.18711018,5.807062185,0.36337209,0.036675785,70.70261406,11.08735109,0.355023977,118.5981753,5411
2018,Alex Liddi,KCR,LEVEL,29,422,0.05924171,0.2985782,0.1984127,0.24681934,0.29453682,0.48346056,0.77799738,0.23664122,4.464174883,0.30204082,-0.549752407,54.69582686,3.2898954,0.338548094,106.3998362,5411
2011,Jose Altuve,HOU,LEVEL,21,153,0.04575163,0.09150327,0.5,0.36111111,0.38815789,0.56944444,0.95760233,0.20833333,5.915436389,0.37301587,-1.327567926,30.05340698,10.45992176,0.416673556,153.3846921,5417
2018,Pedro Baez,LAD,LEVEL,30,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,-100,5420
2010,Pedro Baez,LAD,LEVEL,22,29,0.06896552,0.27586207,0.25,0.38461538,0.44827586,0.42307692,0.87135278,0.03846154,3.771201548,0.55555556,0.196807679,5.180893874,1.719598858,0.409412269,149.6807943,5420
2011,Pedro Baez,LAD,LEVEL,23,115,0.07826087,0.24347826,0.32142857,0.20952381,0.27826087,0.38095238,0.65921325,0.17142857,3.030472527,0.26666667,-0.622429303,10.58653747,-3.478652156,0.298641507,75.26764836,5420
